Ab_Chocke;Freq;Vazao_Chocke
100;59,9;4,127062798
100;59,9;4,122562885
100;59,9;4,121718884
100;59,9;4,118062973
100;59,9;4,12143755
100;59,9;4,122562885
100;59,9;4,12143755
100;59,9;4,127062798
100;59,9;4,129312515
100;59,9;4,117218971
100;59,9;4,122000217
100;59,9;4,125375271
100;59,9;4,116937637
100;59,9;4,12143755
100;59,9;4,12143755
100;59,9;4,117500305
100;59,9;4,114406586
100;59,9;4,120312691
100;59,9;4,114406586
100;59,9;4,115531445
100;59,9;4,123969078
100;60;4,121718884
100;59,9;4,119750023
100;59,9;4,118906498
100;60;4,122562885
100;60;4,125375271
100;60;4,117218971
100;59,9;4,118906498
100;59,9;4,120312691
100;59,9;4,115812778
100;59,9;4,119187832
100;59,9;4,125656605
100;59,9;4,123687744
100;59,9;4,116656303
100;59,9;4,111031532
100;60;4,1115942
100;59,9;4,124531269
100;59,9;4,121718884
100;59,9;4,118906498
100;59,9;4,117218971
100;59,9;4,117500305
100;59,9;4,122000217
100;59,9;4,123687744
100;59,9;4,116094112
100;59,9;4,120875359
100;59,9;4,121718884
100;59,9;4,120875359
100;60;4,111031532
100;60;4,109906673
100;60;4,118625164
100;60;4,120031357
100;60;4,116937637
100;59,9;4,122844219
100;59,9;4,109062672
100;59,9;4,120312691
100;59,9;4,120031357
100;59,9;4,118062973
100;59,9;4,124531269
100;59,9;4,123687744
100;59,9;4,120031357
100;59,9;4,114406586
100;59,9;4,118062973
100;59,9;4,113000393
100;59,9;4,122844219
100;59,9;4,12143755
100;59,9;4,123687744
100;60;4,128187656
100;59,9;4,116094112
100;60;4,122562885
100;59,9;4,111031532
100;59,9;4,107656479
100;59,9;4,112156391
100;59,9;4,120031357
100;59,9;4,122562885
100;59,9;4,122562885
100;59,9;4,13156271
100;59,9;4,121156693
100;59,9;4,124812603
100;60;4,124531269
100;59,9;4,126218796
100;60;4,120875359
100;60;4,113562584
100;60;4,106812954
100;60;4,116937637
100;59,9;4,120031357
100;60;4,125375271
100;59,9;4,112719059
100;59,9;4,113843918
100;59,9;4,114125252
100;59,9;4,120031357
100;60;4,112156391
100;60;4,123687744
100;60;4,121156693
100;59,9;4,115531445
100;60;4,116656303
100;60;4,122281551
100;60;4,129593849
100;59,9;4,127062798
100;59,9;4,116656303
100;59,9;4,115250111
100;60;4,114406586
100;60;4,127062798
100;59,9;4,120031357
100;59,9;4,118906498
100;59,9;4,113843918
100;59,9;4,115531445
100;60;4,118906498
100;59,9;4,122562885
100;59,9;4,116656303
100;59,9;4,122281551
100;59,9;4,114968777
100;59,9;4,120312691
100;59,9;4,116375446
100;59,9;4,120031357
100;59,9;4,118625164
100;59,9;4,120875359
100;59,9;4,122562885
100;60;4,126218796
100;60;4,127625465
100;59,9;4,113281727
100;59,9;4,115812778
100;59,9;4,123687744
100;59,9;4,121156693
100;59,9;4,118906498
100;59,9;4,123687744
100;59,9;4,113562584
100;59,9;4,118906498
100;59,9;4,127625465
100;60;4,118062973
100;59,9;4,117218971
100;59,9;4,122562885
100;59,9;4,117218971
100;59,9;4,117218971
100;59,9;4,122562885
100;59,9;4,123687744
100;59,9;4,116937637
100;59,9;4,121156693
100;59,9;4,115531445
100;59,9;4,114968777
100;59,9;4,114406586
100;60;4,115250111
100;60;4,118906498
100;60;4,129031658
100;59,9;4,120594025
100;59,9;4,119469166
100;59,9;4,123687744
100;59,9;4,113562584
100;59,9;4,118625164
100;60;4,117500305
100;59,9;4,112156391
100;59,9;4,118906498
100;59,9;4,111312866
100;59,9;4,115250111
100;59,9;4,128750324
100;59,9;4,118906498
100;60;4,120031357
100;59,9;4,122562885
100;59,9;4,120875359
100;59,9;4,124812603
100;59,9;4,12846899
100;59,9;4,122562885
100;59,9;4,11834383
100;59,9;4,115531445
100;59,9;4,122281551
100;59,9;4,118906498
100;59,9;4,112437725
100;60;4,117218971
100;60;4,118062973
100;59,9;4,115531445
100;59,9;4,116656303
100;59,9;4,114406586
100;59,9;4,125093937
100;59,9;4,125656605
100;59,9;4,116937637
100;59,9;4,116375446
100;59,9;4,124812603
100;59,9;4,115531445
100;59,9;4,114406586
100;59,9;4,109906673
100;59,9;4,119750023
100;59,9;4,125656605
100;59,9;4,122562885
100;59,9;4,122281551
100;59,9;4,122000217
100;59,9;4,121718884
100;60;4,116094112
100;60;4,120031357
100;59,9;4,122562885
100;59,9;4,123687744
100;60;4,109906673
100;60;4,111875057
100;60;4,131281376
100;59,9;4,128750324
100;59,9;4,122281551
100;59,9;4,129031658
100;59,9;4,129031658
100;59,9;4,117500305
100;59,9;4,117781639
100;59,9;4,119187832
100;59,9;4,117218971
100;59,9;4,121718884
100;59,9;4,115531445
100;59,9;4,110750198
100;59,9;4,112156391
100;60;4,121718884
100;59,9;4,120031357
100;59,9;4,116656303
100;59,9;4,124531269
100;59,9;4,127062798
100;59,9;4,118906498
100;59,9;4,117781639
100;59,9;4,120031357
100;59,9;4,109344006
100;59,9;4,125937939
100;60;4,129875183
100;59,9;4,11468792
100;60;4,110468864
100;60;4,127062798
100;60;4,123687744
100;60;4,117500305
100;59,9;4,108781338
100;59,9;4,12143755
100;59,9;4,114406586
100;60;4,114406586
100;60;4,117781639
100;59,9;4,119187832
100;59,9;4,115531445
100;59,9;4,130156517
100;59,9;4,115531445
100;59,9;4,121156693
100;59,9;4,126218796
100;59,9;4,122562885
100;59,9;4,123687744
100;60;4,116656303
100;60;4,13156271
100;60;4,120031357
100;59,9;4,114406586
100;59,9;4,116656303
100;59,9;4,125937939
100;59,9;4,118906498
100;59,9;4,120031357
100;59,9;4,113562584
100;59,9;4,117500305
100;59,9;4,121718884
100;59,9;4,118906498
100;59,9;4,122562885
100;59,9;4,112156391
100;59,9;4,122844219
100;60;4,120031357
100;59,9;4,129312515
100;60;4,12650013
100;59,9;4,120031357
100;59,9;4,114406586
100;59,9;4,111031532
100;59,9;4,120031357
100;59,9;4,115812778
100;59,9;4,114968777
100;59,9;4,114968777
100;60;4,121718884
100;60;4,118906498
100;59,9;4,124250412
100;60;4,127062798
100;59,9;4,127062798
100;59,9;4,124250412
100;59,9;4,123687744
100;59,9;4,120875359
100;59,9;4,114406586
100;59,9;4,115812778
100;59,9;4,120875359
100;59,9;4,114406586
100;60;4,121156693
100;60;4,115531445
100;60;4,119187832
100;59,9;4,116375446
100;60;4,120031357
100;60;4,124812603
100;60;4,118906498
100;60;4,121718884
100;59,9;4,120875359
100;59,9;4,127344131
100;59,9;4,127062798
100;59,9;4,13156271
100;59,9;4,127344131
100;59,9;4,116094112
100;59,9;4,116656303
100;60;4,118062973
100;59,9;4,116656303
100;59,9;4,123687744
100;59,9;4,112437725
100;60;4,113281727
100;60;4,120875359
100;59,9;4,125375271
100;59,9;4,126781464
100;59,9;4,126218796
100;59,9;4,122844219
100;60;4,111031532
100;59,9;4,113281727
100;59,9;4,110750198
100;59,9;4,116375446
100;60;4,120875359
100;60;4,118906498
100;60;4,110750198
100;59,9;4,124531269
100;60;4,119469166
100;60;4,119469166
100;59,9;4,115531445
100;59,9;4,115812778
100;59,9;4,116375446
100;59,9;4,120875359
100;59,9;4,122562885
100;59,9;4,124250412
100;59,9;4,12143755
100;59,9;4,120312691
100;59,9;4,116656303
100;59,9;4,115531445
100;59,9;4,124531269
100;59,9;4,126781464
100;59,9;4,129312515
100;59,9;4,126218796
100;59,9;4,125375271
100;59,9;4,130437851
100;59,9;4,12650013
100;59,9;4,122562885
100;59,9;4,120875359
100;59,9;4,128187656
100;59,9;4,127625465
100;59,9;4,118062973
100;59,9;4,128187656
100;59,9;4,125093937
100;59,9;4,129312515
100;59,9;4,124812603
100;59,9;4,113562584
100;59,9;4,102312565
100;59,9;4,115531445
100;59,9;4,118062973
100;59,9;4,115812778
100;59,9;4,12340641
100;59,9;4,116094112
100;59,9;4,115250111
100;59,9;4,120031357
100;59,9;4,12143755
100;59,9;4,117218971
100;59,9;4,13156271
100;59,9;4,132406712
100;59,9;4,120875359
100;59,9;4,114968777
100;59,9;4,118062973
100;59,9;4,12143755
100;59,9;4,123125076
100;59,9;4,113000393
100;59,9;4,112719059
100;59,9;4,123687744
100;59,9;4,119469166
100;59,9;4,118906498
100;60;4,115250111
100;60;4,118062973
100;60;4,114406586
100;59,9;4,111875057
100;59,9;4,114406586
100;60;4,115531445
100;60;4,116656303
100;59,9;4,11834383
100;59,9;4,118906498
100;59,9;4,113562584
100;59,9;4,116375446
100;59,9;4,120875359
100;60;4,112156391
100;60;4,124531269
100;59,9;4,115812778
100;59,9;4,111875057
100;59,9;4,114125252
100;59,9;4,115812778
100;59,9;4,122562885
100;59,9;4,120031357
100;59,9;4,113843918
100;59,9;4,111312866
100;59,9;4,116375446
100;59,9;4,117781639
100;59,9;4,125656605
100;59,9;4,120031357
100;59,9;4,120594025
100;59,9;4,114406586
100;59,9;4,114406586
100;59,9;4,120594025
100;60;4,122000217
100;60;4,115812778
100;60;4,113281727
100;59,9;4,109344006
100;60;4,113843918
100;60;4,118906498
100;59,9;4,120875359
100;59,9;4,114406586
100;59,9;4,12340641
100;59,9;4,113281727
100;59,9;4,121156693
100;59,9;4,114406586
100;59,9;4,114406586
100;59,9;4,122281551
100;59,9;4,124531269
100;60;4,122562885
100;60;4,116094112
100;60;4,116375446
100;59,9;4,115812778
100;59,9;4,120312691
100;59,9;4,111031532
100;59,9;4,106812954
100;59,9;4,117218971
100;59,9;4,12143755
100;59,9;4,11834383
100;59,9;4,116937637
100;59,9;4,111875057
100;59,9;4,110750198
100;59,9;4,121156693
100;59,9;4,109344006
100;59,9;4,109906673
100;59,9;4,116937637
100;59,9;4,111312866
100;59,9;4,113562584
100;59,9;4,113562584
100;59,9;4,120031357
100;59,9;4,128187656
100;60;4,118906498
100;60;4,11834383
100;60;4,113562584
100;59,9;4,117218971
100;59,9;4,115531445
100;59,9;4,118062973
100;59,9;4,110750198
100;59,9;4,112437725
100;59,9;4,112156391
100;59,9;4,111875057
100;59,9;4,115531445
100;59,9;4,115531445
100;59,9;4,120031357
100;59,9;4,116937637
100;60;4,112719059
100;60;4,124531269
100;60;4,123125076
100;60;4,122281551
100;59,9;4,112437725
100;59,9;4,114406586
100;59,9;4,116937637
100;60;4,111875057
100;60;4,113281727
100;60;4,113562584
100;59,9;4,119187832
100;59,9;4,118062973
100;59,9;4,118062973
100;59,9;4,115531445
100;59,9;4,120031357
100;59,9;4,116375446
100;59,9;4,130719185
100;59,9;4,129312515
100;59,9;4,118906498
100;59,9;4,111031532
100;59,9;4,122281551
100;59,9;4,120312691
100;59,9;4,120312691
100;59,9;4,119187832
100;59,9;4,114406586
100;59,9;4,116937637
100;59,9;4,115531445
100;59,9;4,126218796
100;59,9;4,122562885
100;59,9;4,122562885
100;59,9;4,126781464
100;59,9;4,113281727
100;59,9;4,108781338
100;59,9;4,117781639
100;59,9;4,112719059
100;59,9;4,121718884
100;59,9;4,119469166
100;59,9;4,117218971
100;59,9;4,117781639
100;59,9;4,129593849
100;59,9;4,122562885
100;59,9;4,116937637
100;59,9;4,116375446
100;59,9;4,112719059
100;59,9;4,120875359
100;59,9;4,115531445
100;60;4,120031357
100;60;4,115812778
100;59,9;4,116656303
100;59,9;4,120031357
100;59,9;4,122000217
100;59,9;4,111312866
100;59,9;4,117218971
100;59,9;4,121156693
100;60;4,124531269
100;60;4,123125076
100;60;4,115531445
100;60;4,118062973
100;59,9;4,115531445
100;59,9;4,117218971
100;59,9;4,109906673
100;60;4,117218971
100;59,9;4,115531445
100;59,9;4,106250286
100;59,9;4,118906498
100;59,9;4,120875359
100;59,9;4,121156693
100;59,9;4,117218971
100;59,9;4,115531445
100;59,9;4,113281727
100;60;4,116375446
100;59,9;4,116937637
100;59,9;4,116656303
100;59,9;4,108781338
100;59,9;4,116656303
100;59,9;4,113281727
100;59,9;4,115812778
100;59,9;4,118062973
100;59,9;4,116937637
100;59,9;4,117781639
100;59,9;4,113281727
100;59,9;4,115531445
100;59,9;4,113000393
100;59,9;4,11468792
100;59,9;4,125937939
100;59,9;4,122562885
100;59,9;4,123687744
100;60;4,118625164
100;59,9;4,117500305
100;60;4,120031357
100;60;4,117500305
100;59,9;4,117781639
100;59,9;4,122562885
100;59,9;4,120031357
100;59,9;4,124531269
100;59,9;4,113281727
100;59,9;4,113562584
100;59,9;4,116656303
100;59,9;4,118062973
100;59,9;4,122281551
100;59,9;4,124812603
100;59,9;4,123687744
100;60;4,123687744
100;60;4,114406586
100;60;4,123687744
100;59,9;4,123687744
100;59,9;4,115531445
100;59,9;4,119750023
100;59,9;4,126218796
100;60;4,113000393
100;59,9;4,118906498
100;59,9;4,110468864
100;59,9;4,106250286
100;60;4,114125252
100;60;4,113562584
100;59,9;4,107375145
100;59,9;4,118906498
100;59,9;4,120031357
100;59,9;4,115812778
100;59,9;4,113843918
100;59,9;4,116375446
100;59,9;4,120594025
100;59,9;4,113000393
100;59,9;4,126218796
100;60;4,115531445
100;60;4,123969078
100;59,9;4,114406586
100;59,9;4,124531269
100;59,9;4,127062798
100;59,9;4,124812603
100;59,9;4,110187531
100;59,9;4,113281727
100;59,9;4,11468792
100;59,9;4,118906498
100;59,9;4,12650013
100;59,9;4,127062798
100;59,9;4,121156693
100;59,9;4,112719059
100;59,9;4,112156391
100;60;4,117781639
100;59,9;4,109906673
100;59,9;4,114406586
100;59,9;4,122562885
100;59,9;4,119187832
100;59,9;4,118062973
100;59,9;4,120031357
100;60;4,113000393
100;59,9;4,125375271
100;59,9;4,118062973
100;59,9;4,120594025
100;59,9;4,115531445
100;59,9;4,116094112
100;59,9;4,120312691
100;59,9;4,123969078
100;59,9;4,121718884
100;59,9;4,124250412
100;59,9;4,120031357
100;59,9;4,120875359
100;60;4,113562584
100;60;4,114125252
100;59,9;4,111875057
100;59,9;4,118906498
100;59,9;4,114968777
100;59,9;4,111312866
100;59,9;4,112719059
100;59,9;4,123687744
100;59,9;4,116656303
100;59,9;4,116656303
100;59,9;4,124531269
100;60;4,118062973
100;60;4,117781639
100;59,9;4,120031357
100;59,9;4,117500305
100;60;4,127062798
100;60;4,127062798
100;59,9;4,116656303
100;60;4,117218971
100;59,9;4,125937939
100;60;4,122281551
100;59,9;4,118062973
100;59,9;4,129031658
100;59,9;4,119469166
100;59,9;4,111875057
100;60;4,112156391
100;60;4,120312691
100;60;4,115812778
100;59,9;4,115531445
100;59,9;4,127062798
100;59,9;4,109344006
100;59,9;4,108500481
100;60;4,118062973
100;59,9;4,121156693
100;59,9;4,120031357
100;59,9;4,122562885
100;59,9;4,12143755
100;59,9;4,113562584
100;59,9;4,121156693
100;59,9;4,125937939
100;59,9;4,120875359
100;59,9;4,123687744
100;59,9;4,117781639
100;59,9;4,112437725
100;59,9;4,118906498
100;59,9;4,116937637
100;59,9;4,115531445
100;59,9;4,112719059
100;59,9;4,12340641
100;59,9;4,12340641
100;59,9;4,107375145
100;59,9;4,11834383
100;59,9;4,127062798
100;59,9;4,118906498
100;59,9;4,120875359
100;59,9;4,119187832
100;59,9;4,12143755
100;59,9;4,114406586
100;59,9;4,112719059
100;60;4,115812778
100;60;4,111312866
100;60;4,107375145
100;59,9;4,111875057
100;59,9;4,117218971
100;59,9;4,117500305
100;59,9;4,120594025
100;59,9;4,106812954
100;59,9;4,108219147
100;59,9;4,114968777
100;59,9;4,116656303
100;59,9;4,124531269
100;59,9;4,120875359
100;59,9;4,121156693
100;59,9;4,116656303
100;59,9;4,118906498
100;60;4,125656605
100;59,9;4,119469166
100;59,9;4,109906673
100;59,9;4,121156693
100;59,9;4,122281551
100;59,9;4,118906498
100;59,9;4,116656303
100;59,9;4,119750023
100;59,9;4,115531445
100;59,9;4,114968777
100;59,9;4,118906498
100;59,9;4,122562885
100;60;4,109906673
100;59,9;4,104281425
100;59,9;4,111031532
100;59,9;4,112437725
100;59,9;4,126218796
100;59,9;4,117218971
100;59,9;4,117500305
100;59,9;4,112437725
100;59,9;4,115531445
100;59,9;4,123687744
100;59,9;4,119469166
100;59,9;4,113562584
100;59,9;4,11834383
100;60;4,116937637
100;60;4,124531269
100;59,9;4,120875359
100;59,9;4,124531269
100;59,9;4,118906498
100;59,9;4,109906673
100;59,9;4,114968777
100;60;4,110468864
100;60;4,108500481
100;59,9;4,124531269
100;59,9;4,111312866
100;59,9;4,105968952
100;59,9;4,114406586
100;59,9;4,115250111
100;59,9;4,118062973
100;59,9;4,120875359
100;60;4,120875359
100;60;4,114406586
100;59,9;4,121718884
100;59,9;4,110750198
100;59,9;4,111875057
100;59,9;4,12143755
100;59,9;4,127625465
100;59,9;4,116656303
100;59,9;4,112719059
100;59,9;4,124531269
100;59,9;4,118062973
100;59,9;4,123687744
100;59,9;4,125093937
100;59,9;4,118906498
100;59,9;4,115531445
100;59,9;4,119469166
100;59,9;4,119469166
100;59,9;4,120875359
100;59,9;4,113281727
100;59,9;4,108781338
100;60;4,122562885
100;60;4,115531445
100;59,9;4,116937637
100;60;4,122281551
100;60;4,120031357
100;60;4,11834383
100;59,9;4,122562885
100;59,9;4,109062672
100;59,9;4,1115942
100;59,9;4,11468792
100;59,9;4,115531445
100;59,9;4,107937813
100;59,9;4,114125252
100;59,9;4,114406586
100;59,9;4,122281551
100;59,9;4,115531445
100;59,9;4,122844219
100;59,9;4,121156693
100;59,9;4,122562885
100;59,9;4,115531445
100;59,9;4,11834383
100;60;4,127625465
100;59,9;4,117218971
100;59,9;4,122562885
100;59,9;4,115250111
100;60;4,109906673
100;59,9;4,124531269
100;59,9;4,13353157
100;59,9;4,112156391
100;59,9;4,113843918
100;59,9;4,120312691
100;59,9;4,125093937
100;59,9;4,112156391
100;59,9;4,118906498
100;59,9;4,124531269
100;59,9;4,118906498
100;59,9;4,124531269
100;59,9;4,115812778
100;59,9;4,116656303
100;59,9;4,121718884
100;59,9;4,12143755
100;59,9;4,113562584
100;60;4,116375446
100;59,9;4,117781639
100;59,9;4,123125076
100;59,9;4,110750198
100;59,9;4,12143755
100;59,9;4,119469166
100;59,9;4,116937637
100;59,9;4,12143755
100;59,9;4,12143755
100;59,9;4,120875359
100;60;4,115531445
100;60;4,127625465
100;59,9;4,11468792
100;59,9;4,118625164
100;59,9;4,125656605
100;59,9;4,117781639
100;59,9;4,121718884
100;59,9;4,113000393
100;59,9;4,127062798
100;60;4,120312691
100;59,9;4,123125076
100;59,9;4,117781639
100;59,9;4,114406586
100;59,9;4,121156693
100;59,9;4,113562584
100;59,9;4,115250111
100;59,9;4,123687744
100;59,9;4,121718884
100;60;4,118906498
100;60;4,112719059
100;59,9;4,119469166
100;60;4,121718884
100;59,9;4,122562885
100;60;4,115531445
100;60;4,106250286
100;59,9;4,119187832
100;59,9;4,12143755
100;59,9;4,12650013
100;59,9;4,120031357
100;59,9;4,114125252
100;59,9;4,122000217
100;59,9;4,122562885
100;59,9;4,125375271
100;59,9;4,125375271
100;60;4,117781639
100;59,9;4,115812778
100;59,9;4,113562584
100;59,9;4,11468792
100;59,9;4,125937939
100;59,9;4,121156693
100;59,9;4,120875359
100;59,9;4,111312866
100;59,9;4,115531445
100;59,9;4,122281551
100;59,9;4,114406586
100;60;4,122562885
100;59,9;4,118062973
100;59,9;4,116656303
100;59,9;4,121718884
100;59,9;4,122562885
100;59,9;4,106250286
100;59,9;4,112156391
100;59,9;4,120031357
100;59,9;4,127062798
100;59,9;4,116937637
100;59,9;4,114125252
100;59,9;4,117781639
100;59,9;4,123687744
100;59,9;4,120031357
100;59,9;4,123969078
100;59,9;4,118906498
100;59,9;4,118906498
100;59,9;4,116656303
100;60;4,121156693
100;59,9;4,114406586
100;60;4,118906498
100;60;4,12340641
100;60;4,124812603
100;60;4,123969078
100;60;4,118906498
100;60;4,118906498
100;59,9;4,115531445
100;59,9;4,113562584
100;59,9;4,116375446
100;60;4,129031658
100;59,9;4,122562885
100;59,9;4,115531445
100;59,9;4,111031532
100;59,9;4,121718884
100;59,9;4,116656303
100;59,9;4,116937637
100;59,9;4,121156693
100;59,9;4,126781464
100;59,9;4,114406586
100;59,9;4,122844219
100;59,9;4,118906498
100;59,9;4,108500481
100;59,9;4,1115942
100;59,9;4,107375145
100;60;4,120594025
100;60;4,115531445
100;60;4,115812778
100;60;4,116656303
100;59,9;4,119750023
100;59,9;4,124531269
100;59,9;4,114406586
100;59,9;4,122562885
100;59,9;4,122562885
100;59,9;4,118062973
100;59,9;4,120031357
100;59,9;4,120875359
100;59,9;4,123687744
100;60;4,121156693
100;60;4,116937637
100;60;4,117781639
100;60;4,121718884
100;59,9;4,113843918
100;59,9;4,12340641
100;59,9;4,12143755
